,Tweet,handle,tweet_text,Polarity,Subjectivity
6054,"I appreciate the reply. RT @SouthwestAir: @luxclark We’re so sorry to keep you waiting, Laura. An Agent will be with you shortly...^CB",,"I appreciate the reply. RT   We’re so sorry to keep you waiting, Laura. An Agent will be with you shortly...^CB",-0.5,1.0
6076,@SouthwestAir I spoke to soon... My bag was lost.. :(,@SouthwestAir, I spoke to soon... My bag was lost.. :(,-0.75,1.0
6113,@SouthwestAir Thnx. Hopefully it's just on the nxt flight up. I've got 3 shows this wknd. Worst case I'll just turn my sweatshirt inside out,@SouthwestAir, Thnx. Hopefully it's just on the nxt flight up. I've got 3 shows this wknd. Worst case I'll just turn my sweatshirt inside out,-1.0,1.0
6156,@SouthwestAir your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.,@SouthwestAir, your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.,-0.5333333333333333,0.8333333333333334
6179,"@SouthwestAir oops, Sorry, Done,",@SouthwestAir," oops, Sorry, Done,",-0.5,1.0
6220,@SouthwestAir #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you,@SouthwestAir, #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to  thank you,-0.5,0.5
6242,@SouthwestAir it's the poor customer service that I have a problem with!!!!!,@SouthwestAir, it's the poor customer service that I have a problem with!!!!!,-1.0,0.6
6252,@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend.,@SouthwestAir, Just OH-ing a text message I received from an entitled jackass of a friend.,-0.5,0.9
6293,@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,@SouthwestAir, your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,-0.5,0.4
6294,@SouthwestAir Sorry! Thought I did. It's done now.,@SouthwestAir, Sorry! Thought I did. It's done now.,-0.625,1.0
6302,"@SouthwestAir Ahhhh! Sorry, just followed.",@SouthwestAir," Ahhhh! Sorry, just followed.",-0.5,1.0
6360,@SouthwestAir why is your website downnnnn :( ugh,@SouthwestAir, why is your website downnnnn :( ugh,-0.75,1.0
6365,“@SouthwestAir: @TinaIsBack I'm so sorry for your frustration. Did you get rebooked? ^SW” I've been rebooked 4 times!! Still stuck!! #SMH,,“  I'm so sorry for your frustration. Did you get rebooked? ^SW” I've been rebooked 4 times!! Still stuck!! #SMH,-1.0,1.0
6402,@SouthwestAir my sister and her family had to drive 1200 miles because you did not accommodate a rebook in a timely manner! HORRIBLE,@SouthwestAir, my sister and her family had to drive 1200 miles because you did not accommodate a rebook in a timely manner! HORRIBLE,-1.0,1.0
6416,@SouthwestAir no self help way to put in tsa pre check number for existing reservation. Very annoying. 800 is not reachable.,@SouthwestAir, no self help way to put in tsa pre check number for existing reservation. Very annoying. 800 is not reachable.,-1.0,1.0
6465,@SouthwestAir understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me= :(,@SouthwestAir, understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me= :(,-0.5208333333333334,0.7708333333333333
6470,@SouthwestAir has the worst customer service on earth. Will never fly that airline again.,@SouthwestAir, has the worst customer service on earth. Will never fly that airline again.,-0.7,0.95
6485,@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it 😠😠,@SouthwestAir, I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it 😠😠,-0.7142857142857143,0.8571428571428571
6486,@SouthwestAir very poor customer service thru out each of my cxl flights😔 I should've flew @Delta,@SouthwestAir, very poor customer service thru out each of my cxl flights😔 I should've flew ,-0.52,0.78
6503,@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional,@SouthwestAir, extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional,-0.625,0.675
6514,"@SouthwestAir your customer service is terrible, you're terrible, thought you should know.",@SouthwestAir," your customer service is terrible, you're terrible, thought you should know.",-1.0,1.0
6520,@SouthwestAir You officially have the worst customer service of any airline I've ever dealt with. #southwestairlines #poor,@SouthwestAir, You officially have the worst customer service of any airline I've ever dealt with. #southwestairlines #poor,-0.7,0.8
6534,@SouthwestAir no but seriously wtf? #nochill http://t.co/esd3XD5V1r,@SouthwestAir, no but seriously wtf? #nochill http://t.co/esd3XD5V1r,-0.5,1.0
6596,@SouthwestAir Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed,@SouthwestAir, Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed,-0.7249999999999999,0.7083333333333333
6640,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",@SouthwestAir," worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",-0.6666666666666666,0.7000000000000001
6676,@SouthwestAir no flights out of #nashville today? Are you kidding me?!?! Why are other airlines flying and you're not?! So frustrated!!,@SouthwestAir, no flights out of #nashville today? Are you kidding me?!?! Why are other airlines flying and you're not?! So frustrated!!,-0.578125,0.2875
6709,"@SouthwestAir too bad I'm getting this memo: ""Your reservation contains modifications that prevent you from changing it online."" #FUSTURATED",@SouthwestAir," too bad I'm getting this memo: ""Your reservation contains modifications that prevent you from changing it online."" #FUSTURATED",-0.6999999999999998,0.6666666666666666
6717,@SouthwestAir has the WORST customer service of any airline I've ever flown.,@SouthwestAir, has the WORST customer service of any airline I've ever flown.,-1.0,1.0
6722,@SouthwestAir Cancelled Flightled my flight out of BNA today. Been on hold for an hour. 😠 #frustrated!,@SouthwestAir, Cancelled Flightled my flight out of BNA today. Been on hold for an hour. 😠 #frustrated!,-0.875,0.2
6740,@SouthwestAir Is it a temporary site glitch or are you no longer offering flights from GRR to GEG after Feb? Can't find any online :(,@SouthwestAir, Is it a temporary site glitch or are you no longer offering flights from GRR to GEG after Feb? Can't find any online :(,-0.725,0.9
6741,@SouthwestAir won't answer their phones #HorribleService #NeverAgain #frustrated #AnswerThePhone,@SouthwestAir, won't answer their phones #HorribleService #NeverAgain #frustrated #AnswerThePhone,-0.7,0.2
6762,@JetBlue ive tried on my phone and laptop :(,@JetBlue, ive tried on my phone and laptop :(,-0.75,1.0
6786,@JetBlue your wifi is a lie and i hate you,@JetBlue, your wifi is a lie and i hate you,-0.8,0.9
6787,@JetBlue Is there an issue with your website and logging on? (App too?) I know I am entering info correctly but cannot sign in! :(,@JetBlue, Is there an issue with your website and logging on? (App too?) I know I am entering info correctly but cannot sign in! :(,-0.75,1.0
6814,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,,“ Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,-0.75,1.0
6844,@JetBlue your customer service today was deplorable.  There were plenty of ways u could have gotten us on that flight. #badcustomerservice,@JetBlue, your customer service today was deplorable.  There were plenty of ways u could have gotten us on that flight. #badcustomerservice,-0.6,0.9
6847,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(,@JetBlue, why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(,-1.0,1.0
6859,@JetBlue the worst flying experience I've ever suffered through. I'd appreciate my money back.,@JetBlue, the worst flying experience I've ever suffered through. I'd appreciate my money back.,-0.5,0.5
6981,@jetblue I hate you for this 😒 https://t.co/g4WwR6VBRQ,@jetblue, I hate you for this 😒 https://t.co/g4WwR6VBRQ,-0.8,0.9
6991,“@JetBlue: Our fleet's on fleek. http://t.co/HovuAIsG16” WTF 😂😂😂😂,,“ Our fleet's on fleek. http://t.co/HovuAIsG16” WTF 😂😂😂😂,-0.5,1.0
7010,"Sorry for unfollowing, @JetBlue",,"Sorry for unfollowing, ",-0.5,1.0
7045,I hate you all. RT @JetBlue: Our fleet's on fleek. http://t.co/uTdfqF5WPA,,I hate you all. RT  Our fleet's on fleek. http://t.co/uTdfqF5WPA,-0.8,0.9
7087,@JetBlue I'm sick of y'all.,@JetBlue, I'm sick of y'all.,-0.7142857142857143,0.8571428571428571
7100,“@JetBlue: Our fleet's on fleek. http://t.co/5xGnyHGAFz” this is what I hate,,“ Our fleet's on fleek. http://t.co/5xGnyHGAFz” this is what I hate,-0.8,0.9
7122,:( RT @JetBlue: Our fleet's on fleek. http://t.co/ncguZDgDaQ,,:( RT  Our fleet's on fleek. http://t.co/ncguZDgDaQ,-0.75,1.0
7149,"But, are your flight attendants fucking tho? RT @JetBlue: Our fleet's on fleek. http://t.co/wGYzTnjCXm",,"But, are your flight attendants fucking tho? RT  Our fleet's on fleek. http://t.co/wGYzTnjCXm",-0.6,0.8
7189,@JetBlue Unhappy with 4 hour delayed flight.. Missed dinner,@JetBlue, Unhappy with 4 hour delayed flight.. Missed dinner,-0.6,0.9
7225,@JetBlue I don't want JetBlue +TV. I want JetBlue +WIFI :(((,@JetBlue, I don't want JetBlue +TV. I want JetBlue +WIFI :(((,-0.75,1.0
7249,@jetblue terrible landing on 915,@jetblue, terrible landing on 915,-1.0,1.0
7261,"@jetblue - WTF, stuck at JFK for 2+ hrs in a delay to Boston cuz u say snow.  No snow on weather map!!!  WTF!!!",@jetblue," - WTF, stuck at JFK for 2+ hrs in a delay to Boston cuz u say snow.  No snow on weather map!!!  WTF!!!",-0.9765625,1.0
7265,"@JetBlue sorry, should have specified I meant ground traffic trying to get into the terminal",@JetBlue," sorry, should have specified I meant ground traffic trying to get into the terminal",-0.5,1.0
7290,@JetBlue Can you take @Cosmopolitan off your blacklist... trying to work :(,@JetBlue, Can you take  off your blacklist... trying to work :(,-0.75,1.0
7300,@JetBlue are yall going bankrupt or is inflation just really bad these days? You went from $50 to $120 for overweight fees! Outrageous,@JetBlue, are yall going bankrupt or is inflation just really bad these days? You went from $50 to $120 for overweight fees! Outrageous,-0.9374999999999999,0.8333333333333333
7337,@JetBlue Why close prechk at 8PM on a Sunday at JFK?  #annoying,@JetBlue, Why close prechk at 8PM on a Sunday at JFK?  #annoying,-0.8,0.9
7346,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,@JetBlue, 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,-1.0,1.0
